=== JNA Interface Mapping Hits ===
Format: callerSig | lib | symbol | interface | calleeSig | callerJar | calleeJar
<com.sun.jna.platform.win32.Advapi32Util: void registrySetStringArray(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String,java.lang.String[],int)> | Advapi32 | RegCloseKey | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegCloseKey(com.sun.jna.platform.win32.WinReg$HKEY)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void registrySetStringArray(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String[])> | Advapi32 | RegSetValueEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegSetValueEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,int,com.sun.jna.Pointer,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$InfoKey registryQueryInfoKey(com.sun.jna.platform.win32.WinReg$HKEY,int)> | Advapi32 | RegQueryInfoKey | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegQueryInfoKey(com.sun.jna.platform.win32.WinReg$HKEY,char[],com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference,com.sun.jna.platform.win32.WinBase$FILETIME)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account[] getTokenGroups(com.sun.jna.platform.win32.WinNT$HANDLE)> | Advapi32 | GetTokenInformation | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean GetTokenInformation(com.sun.jna.platform.win32.WinNT$HANDLE,int,com.sun.jna.Structure,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account[] getTokenGroups(com.sun.jna.platform.win32.WinNT$HANDLE)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account[] getTokenGroups(com.sun.jna.platform.win32.WinNT$HANDLE)> | Advapi32 | GetTokenInformation | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean GetTokenInformation(com.sun.jna.platform.win32.WinNT$HANDLE,int,com.sun.jna.Structure,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account[] getTokenGroups(com.sun.jna.platform.win32.WinNT$HANDLE)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void registrySetLongValue(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String,long,int)> | Advapi32 | RegOpenKeyEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegOpenKeyEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,int,com.sun.jna.platform.win32.WinReg$HKEYByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void registrySetLongValue(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String,long,int)> | Advapi32 | RegCloseKey | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegCloseKey(com.sun.jna.platform.win32.WinReg$HKEY)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void registrySetLongValue(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String,long,int)> | Advapi32 | RegCloseKey | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegCloseKey(com.sun.jna.platform.win32.WinReg$HKEY)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: boolean registryKeyExists(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int)> | Advapi32 | RegOpenKeyEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegOpenKeyEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,int,com.sun.jna.platform.win32.WinReg$HKEYByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: boolean registryKeyExists(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int)> | Advapi32 | RegCloseKey | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegCloseKey(com.sun.jna.platform.win32.WinReg$HKEY)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account getTokenAccount(com.sun.jna.platform.win32.WinNT$HANDLE)> | Advapi32 | GetTokenInformation | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean GetTokenInformation(com.sun.jna.platform.win32.WinNT$HANDLE,int,com.sun.jna.Structure,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account getTokenAccount(com.sun.jna.platform.win32.WinNT$HANDLE)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account getTokenAccount(com.sun.jna.platform.win32.WinNT$HANDLE)> | Advapi32 | GetTokenInformation | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean GetTokenInformation(com.sun.jna.platform.win32.WinNT$HANDLE,int,com.sun.jna.Structure,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account getTokenAccount(com.sun.jna.platform.win32.WinNT$HANDLE)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void registrySetExpandableStringValue(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String)> | Advapi32 | RegSetValueEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegSetValueEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,int,com.sun.jna.Pointer,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.Memory getSecurityDescriptorForFile(java.lang.String)> | Advapi32 | GetFileSecurity | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean GetFileSecurity(java.lang.String,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.Memory getSecurityDescriptorForFile(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.Memory getSecurityDescriptorForFile(java.lang.String)> | Advapi32 | GetFileSecurity | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean GetFileSecurity(java.lang.String,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.Memory getSecurityDescriptorForFile(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: long registryGetLongValue(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String)> | Advapi32 | RegQueryValueEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegQueryValueEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,com.sun.jna.ptr.IntByReference,char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: long registryGetLongValue(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String)> | Advapi32 | RegQueryValueEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegQueryValueEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.LongByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void registrySetIntValue(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int)> | Advapi32 | RegSetValueEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegSetValueEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,int,byte[],int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: java.lang.String getUserName()> | Advapi32 | GetUserNameW | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean GetUserNameW(char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: java.lang.String getUserName()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: java.lang.String getUserName()> | Advapi32 | GetUserNameW | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean GetUserNameW(char[],com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account getTokenPrimaryGroup(com.sun.jna.platform.win32.WinNT$HANDLE)> | Advapi32 | GetTokenInformation | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean GetTokenInformation(com.sun.jna.platform.win32.WinNT$HANDLE,int,com.sun.jna.Structure,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account getTokenPrimaryGroup(com.sun.jna.platform.win32.WinNT$HANDLE)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account getTokenPrimaryGroup(com.sun.jna.platform.win32.WinNT$HANDLE)> | Advapi32 | GetTokenInformation | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean GetTokenInformation(com.sun.jna.platform.win32.WinNT$HANDLE,int,com.sun.jna.Structure,int,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account getTokenPrimaryGroup(com.sun.jna.platform.win32.WinNT$HANDLE)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: java.lang.String[] registryGetKeys(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int)> | Advapi32 | RegOpenKeyEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegOpenKeyEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,int,com.sun.jna.platform.win32.WinReg$HKEYByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: java.lang.String[] registryGetKeys(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int)> | Advapi32 | RegCloseKey | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegCloseKey(com.sun.jna.platform.win32.WinReg$HKEY)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: java.lang.String[] registryGetKeys(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int)> | Advapi32 | RegCloseKey | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegCloseKey(com.sun.jna.platform.win32.WinReg$HKEY)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account getAccountBySid(java.lang.String,com.sun.jna.platform.win32.WinNT$PSID)> | Advapi32 | LookupAccountSid | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean LookupAccountSid(java.lang.String,com.sun.jna.platform.win32.WinNT$PSID,char[],com.sun.jna.ptr.IntByReference,char[],com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: com.sun.jna.platform.win32.Advapi32Util$Account getAccountBySid(java.lang.String,com.sun.jna.platform.win32.WinNT$PSID)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: byte[] convertStringSidToSid(java.lang.String)> | Advapi32 | ConvertStringSidToSid | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean ConvertStringSidToSid(java.lang.String,com.sun.jna.platform.win32.WinNT$PSIDByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: byte[] convertStringSidToSid(java.lang.String)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: boolean registryValueExists(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String,int)> | Advapi32 | RegOpenKeyEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegOpenKeyEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,int,com.sun.jna.platform.win32.WinReg$HKEYByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: boolean registryValueExists(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String,int)> | Advapi32 | RegQueryValueEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegQueryValueEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,com.sun.jna.ptr.IntByReference,com.sun.jna.Pointer,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: boolean registryValueExists(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String,int)> | Advapi32 | RegCloseKey | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegCloseKey(com.sun.jna.platform.win32.WinReg$HKEY)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: boolean registryValueExists(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String,int)> | Advapi32 | RegCloseKey | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegCloseKey(com.sun.jna.platform.win32.WinReg$HKEY)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: boolean registryValueExists(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String,int)> | Advapi32 | RegCloseKey | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegCloseKey(com.sun.jna.platform.win32.WinReg$HKEY)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void backupEncryptedFile(java.io.File,java.io.File)> | Advapi32 | OpenEncryptedFileRaw | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int OpenEncryptedFileRaw(java.lang.String,com.sun.jna.platform.win32.WinDef$ULONG,com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void backupEncryptedFile(java.io.File,java.io.File)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void backupEncryptedFile(java.io.File,java.io.File)> | Advapi32 | ReadEncryptedFileRaw | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int ReadEncryptedFileRaw(com.sun.jna.platform.win32.WinBase$FE_EXPORT_FUNC,com.sun.jna.Pointer,com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void backupEncryptedFile(java.io.File,java.io.File)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void backupEncryptedFile(java.io.File,java.io.File)> | Advapi32 | CloseEncryptedFileRaw | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: void CloseEncryptedFileRaw(com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void backupEncryptedFile(java.io.File,java.io.File)> | Advapi32 | OpenEncryptedFileRaw | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int OpenEncryptedFileRaw(java.lang.String,com.sun.jna.platform.win32.WinDef$ULONG,com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void backupEncryptedFile(java.io.File,java.io.File)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void backupEncryptedFile(java.io.File,java.io.File)> | Advapi32 | WriteEncryptedFileRaw | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int WriteEncryptedFileRaw(com.sun.jna.platform.win32.WinBase$FE_IMPORT_FUNC,com.sun.jna.Pointer,com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void backupEncryptedFile(java.io.File,java.io.File)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: void backupEncryptedFile(java.io.File,java.io.File)> | Advapi32 | CloseEncryptedFileRaw | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: void CloseEncryptedFileRaw(com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util: java.lang.String registryGetExpandableStringValue(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,java.lang.String,int)> | Advapi32 | RegOpenKeyEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: int RegOpenKeyEx(com.sun.jna.platform.win32.WinReg$HKEY,java.lang.String,int,int,com.sun.jna.platform.win32.WinReg$HKEYByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
